<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NVTK,5,20200304,104000,987.0000000,989.2000000,986.4000000,988.8000000,6390
NVTK,5,20200304,104500,988.8000000,990.6000000,988.0000000,988.2000000,14797
NVTK,5,20200304,105000,988.2000000,992.0000000,988.2000000,991.6000000,9765
NVTK,5,20200304,105500,992.0000000,996.0000000,991.4000000,996.0000000,12151
NVTK,5,20200304,110000,996.2000000,996.2000000,987.4000000,990.8000000,16318
NVTK,5,20200304,110500,992.0000000,994.6000000,987.4000000,987.8000000,23777
NVTK,5,20200304,111000,987.6000000,991.0000000,985.6000000,988.6000000,11998
NVTK,5,20200304,111500,988.6000000,990.0000000,984.0000000,989.8000000,23428
NVTK,5,20200304,112000,989.0000000,993.0000000,987.8000000,988.6000000,16243
NVTK,5,20200304,112500,989.4000000,991.2000000,985.8000000,987.4000000,25571
NVTK,5,20200304,113000,987.4000000,991.6000000,985.2000000,991.6000000,23461
NVTK,5,20200304,113500,991.6000000,994.0000000,991.4000000,993.2000000,14849
NVTK,5,20200304,114000,993.4000000,996.4000000,992.0000000,995.8000000,17673
NVTK,5,20200304,114500,996.2000000,999.0000000,995.4000000,998.8000000,44563
NVTK,5,20200304,115000,998.4000000,998.4000000,995.6000000,996.6000000,11575
NVTK,5,20200304,115500,996.6000000,998.8000000,996.4000000,997.8000000,3879
NVTK,5,20200304,120000,998.2000000,1000.0000000,997.2000000,998.8000000,24253
NVTK,5,20200304,120500,999.8000000,1002.4000000,998.8000000,1001.6000000,13813
NVTK,5,20200304,121000,1000.6000000,1004.0000000,999.0000000,999.0000000,16963
NVTK,5,20200304,121500,998.6000000,1002.0000000,998.0000000,999.8000000,7006
NVTK,5,20200304,122000,999.8000000,1003.4000000,999.2000000,1003.0000000,12260
NVTK,5,20200304,122500,1003.2000000,1004.4000000,1002.0000000,1003.6000000,4414
NVTK,5,20200304,123000,1003.2000000,1004.4000000,1000.8000000,1001.2000000,4170
NVTK,5,20200304,123500,1001.6000000,1002.6000000,1000.4000000,1001.4000000,2271
NVTK,5,20200304,124000,1000.8000000,1003.0000000,1000.6000000,1001.4000000,4283
NVTK,5,20200304,124500,1001.2000000,1005.8000000,1001.2000000,1002.8000000,12409
NVTK,5,20200304,125000,1003.0000000,1003.4000000,999.0000000,999.6000000,14335
NVTK,5,20200304,125500,999.2000000,1000.4000000,996.4000000,997.2000000,14523
NVTK,5,20200304,130000,996.6000000,1001.6000000,996.6000000,1000.6000000,11880
NVTK,5,20200304,130500,1000.6000000,1000.6000000,998.4000000,999.0000000,4092
NVTK,5,20200304,131000,999.8000000,999.8000000,996.0000000,997.0000000,11151
NVTK,5,20200304,131500,997.2000000,998.0000000,994.6000000,996.8000000,14991
NVTK,5,20200304,132000,996.4000000,996.4000000,993.2000000,994.0000000,7656
NVTK,5,20200304,132500,993.2000000,994.4000000,992.2000000,994.2000000,5803
NVTK,5,20200304,133000,994.4000000,996.0000000,992.6000000,993.4000000,5735
NVTK,5,20200304,133500,993.4000000,995.6000000,992.4000000,994.8000000,5219
NVTK,5,20200304,134000,994.8000000,997.8000000,994.8000000,996.4000000,11095
NVTK,5,20200304,134500,996.4000000,997.2000000,993.6000000,994.4000000,9339
NVTK,5,20200304,135000,994.8000000,996.2000000,993.8000000,996.0000000,1987
NVTK,5,20200304,135500,996.0000000,996.6000000,994.0000000,994.6000000,3166
NVTK,5,20200304,140000,994.0000000,995.0000000,993.2000000,994.0000000,10916
NVTK,5,20200304,140500,994.0000000,995.4000000,994.0000000,995.4000000,1292
NVTK,5,20200304,141000,995.0000000,996.6000000,993.6000000,993.8000000,32719
NVTK,5,20200304,141500,994.0000000,995.0000000,993.0000000,994.4000000,6691
